t0 = 1719948690.708
ts = 0.001
10,43,2,19313080,302571910,-0841916950,30.69,98.89,DAAN,10,1.06,419,-29.6
10,251,2,19313100,302571890,-0841916760,30.69,99.17,DAAN,10,1.06,419,-29.6
10,451,2,19313120,302571870,-0841916560,30.64,98.44,DAAN,10,1.06,419,-29.6
10,651,2,19313140,302571850,-0841916350,31.05,97.31,DAAN,10,1.06,418,-29.6
10,842,2,19313160,302571840,-0841916150,30.88,97.01,DAAN,10,1.06,418,-29.6
10,1051,2,19313180,302571820,-0841915950,30.91,97.04,DAAN,10,1.06,418,-29.6
10,1251,2,19313200,302571800,-0841915750,30.93,97.10,DAAN,10,1.06,418,-29.6
10,1442,2,19313220,302571770,-0841915540,30.99,97.21,DAAN,10,1.23,417,-29.6
10,1651,2,19313240,302571750,-0841915340,31.03,97.64,DAAN,10,1.06,416,-29.6
10,1842,2,19313260,302571720,-0841915140,31.62,97.67,DAAN,10,1.06,415,-29.6
10,2043,2,19313280,302571700,-0841914930,31.58,97.58,DAAN,10,1.06,414,-29.6
10,2241,2,19313300,302571670,-0841914730,31.81,97.52,DAAN,10,1.23,413,-29.6
10,2435,2,19313320,302571650,-0841914520,31.61,97.70,DAAN,10,1.23,412,-29.6
10,2637,2,19313340,302571630,-0841914320,31.44,96.15,DAAN,10,1.23,412,-29.6
10,2850,2,19313360,302571610,-0841914110,31.37,98.28,DAAN,10,1.23,411,-29.6
10,3038,2,19313380,302571580,-0841913910,31.45,97.64,DAAN,10,1.06,409,-29.6
10,3239,2,19313400,302571560,-0841913700,31.46,97.25,DAAN,10,1.06,408,-29.6
10,3441,2,19313420,302571540,-0841913490,31.43,97.49,DAAN,10,1.06,407,-29.6
10,3638,2,19313440,302571510,-0841913280,32.22,97.86,DAAN,10,1.06,407,-29.6
10,3842,2,19313460,302571480,-0841913070,32.20,97.64,DAAN,10,1.06,406,-29.6
10,4045,2,19313480,302571460,-0841912860,32.24,97.55,DAAN,10,1.06,405,-29.6
10,4241,2,19313500,302571430,-0841912650,32.67,98.68,DAAN,10,1.06,404,-29.6
10,4437,2,19313520,302571400,-0841912440,32.59,97.80,DAAN,10,1.06,403,-29.6
10,4638,2,19313540,302571380,-0841912240,32.30,97.93,DAAN,10,1.23,402,-29.6
10,4839,2,19313560,302571350,-0841912030,32.53,97.42,DAAN,10,1.06,400,-29.6
10,5051,2,19313580,302571330,-0841911820,32.71,96.99,DAAN,10,1.06,399,-29.6
10,5241,2,19313600,302571310,-0841911610,32.47,97.77,DAAN,10,1.06,398,-29.6
10,5443,2,19313620,302571280,-0841911400,32.48,97.33,DAAN,10,1.06,396,-29.6
10,5644,2,19313640,302571260,-0841911190,32.67,97.29,DAAN,10,1.23,395,-29.6
10,5838,2,19313660,302571240,-0841910980,32.51,96.73,DAAN,10,1.06,395,-29.6
10,6049,2,19313680,302571220,-0841910760,32.57,96.70,DAAN,10,1.06,394,-29.6
10,6251,2,19313700,302571190,-0841910550,32.56,97.06,DAAN,10,1.06,393,-29.6
10,6452,2,19313720,302571160,-0841910330,32.64,97.58,DAAN,11,1.04,392,-29.6
10,6641,2,19313740,302571140,-0841910110,32.70,97.49,DAAN,11,1.04,391,-29.6
10,6839,2,19313760,302571110,-0841909890,32.76,97.67,DAAN,11,1.04,389,-29.6
10,7053,2,19313780,302571090,-0841909670,33.95,97.66,DAAN,11,1.04,388,-29.6
10,7253,2,19313800,302571060,-0841909460,33.90,97.67,DAAN,11,1.04,387,-29.6
10,7443,2,19313820,302571030,-0841909240,33.91,97.82,DAAN,11,1.04,385,-29.6
10,7650,2,19313840,302571010,-0841909010,34.23,97.95,DAAN,11,1.04,384,-29.6
10,7852,2,19313860,302570980,-0841908790,34.30,98.03,DAAN,11,1.04,383,-29.6
10,8052,2,19313880,302570950,-0841908570,34.36,98.27,DAAN,11,1.04,381,-29.6
10,8252,2,19313900,302570910,-0841908340,34.71,98.82,DAAN,11,1.21,380,-29.6
10,8451,2,19313920,302570880,-0841908120,34.73,98.90,DAAN,11,1.21,379,-29.6
10,8645,2,19313940,302570850,-0841907890,34.75,98.67,DAAN,11,1.21,378,-29.6
10,8852,2,19313960,302570820,-0841907670,34.80,98.67,DAAN,11,1.04,376,-29.6
10,9056,2,19313980,302570770,-0841907420,34.80,98.61,DAAN,12,1.03,374,-29.6
10,9283,2,19314000,302570740,-0841907180,34.83,98.53,DAAN,12,1.03,371,-29.6
10,9452,2,19314020,302570700,-0841906940,34.85,98.45,DAAN,12,1.03,368,-29.6
10,9652,2,19314040,302570670,-0841906710,34.88,98.30,DAAN,12,1.03,366,-29.6
10,9852,2,19314060,302570630,-0841906470,35.05,98.54,DAAN,12,1.14,363,-29.6
10,10052,2,19314080,302570600,-0841906250,34.88,98.96,DAAN,12,1.03,361,-29.6
10,10311,2,19314100,302570570,-0841906020,34.83,98.74,DAAN,12,1.14,359,-29.6
10,10443,2,19314120,302570540,-0841905800,34.84,98.56,DAAN,12,1.14,357,-29.6
10,10652,2,19314140,302570510,-0841905570,34.88,98.88,DAAN,12,1.14,354,-29.6
10,10852,2,19314160,302570480,-0841905350,34.91,98.96,DAAN,12,1.03,352,-29.6
10,11041,2,19314180,302570460,-0841905130,34.95,98.73,DAAN,12,1.14,350,-29.6
10,11243,2,19314200,302570430,-0841904900,34.93,98.60,DAAN,12,1.03,348,-29.6
10,11453,2,19314220,302570410,-0841904680,34.66,98.19,DAAN,12,1.14,346,-29.6
10,11651,2,19314240,302570380,-0841904450,34.70,98.28,DAAN,12,1.14,344,-29.6
10,11852,2,19314260,302570340,-0841904220,34.87,98.40,DAAN,12,1.14,342,-29.6
10,12041,2,19314280,302570320,-0841903990,34.86,98.36,DAAN,12,1.03,340,-29.6
10,12243,2,19314300,302570290,-0841903770,34.82,98.46,DAAN,12,1.03,340,-29.6
