t0 = 1719949116.780
ts = 0.001
10,251,2,19383700,302546520,-0841757470,19.02,177.04,DAAN,14,0.85,422,-29.7
10,372,2,19383720,302546420,-0841757470,18.75,177.18,DAAN,14,0.85,421,-29.7
10,569,2,19383740,302546320,-0841757460,18.12,177.10,DAAN,14,0.85,421,-29.7
10,779,2,19383760,302546230,-0841757460,17.53,177.43,DAAN,14,0.85,420,-29.7
10,979,2,19383780,302546130,-0841757450,17.12,177.78,DAAN,14,0.85,419,-29.7
10,1180,2,19383800,302546040,-0841757450,16.53,177.82,DAAN,14,0.85,418,-29.7
10,1371,2,19383820,302545950,-0841757440,15.92,177.88,DAAN,14,0.85,417,-29.7
10,1571,2,19383840,302545860,-0841757430,15.86,177.31,DAAN,14,0.85,417,-29.7
10,1771,2,19383860,302545770,-0841757430,15.89,177.68,DAAN,14,0.85,416,-29.7
10,1969,2,19383880,302545690,-0841757420,15.63,178.30,DAAN,14,0.85,416,-29.7
10,2179,2,19383900,302545600,-0841757410,15.59,178.14,DAAN,14,0.85,415,-29.7
10,2369,2,19383920,302545520,-0841757410,16.10,177.54,DAAN,14,0.85,415,-29.7
10,2568,2,19383940,302545430,-0841757410,15.66,178.84,DAAN,14,0.85,414,-29.7
10,2771,2,19383960,302545350,-0841757410,15.67,178.43,DAAN,14,0.85,413,-29.7
10,2971,2,19383980,302545260,-0841757400,15.59,179.62,DAAN,14,0.85,412,-29.7
10,3172,2,19384000,302545180,-0841757400,15.62,178.36,DAAN,14,0.85,412,-29.7
10,3370,2,19384020,302545090,-0841757400,15.81,178.76,DAAN,14,0.85,411,-29.7
10,3568,2,19384040,302545000,-0841757400,15.77,178.64,DAAN,14,0.85,410,-29.7
10,3769,2,19384060,302544910,-0841757410,15.73,178.58,DAAN,14,0.85,410,-29.7
10,3979,2,19384080,302544820,-0841757410,15.67,178.85,DAAN,14,0.85,410,-29.7
10,4250,2,19384100,302544740,-0841757410,15.41,178.36,DAAN,14,0.85,410,-29.7
10,4369,2,19384120,302544650,-0841757400,15.45,178.58,DAAN,14,0.85,409,-29.7
10,4571,2,19384140,302544560,-0841757400,15.85,178.63,DAAN,14,0.85,408,-29.7
10,4769,2,19384160,302544470,-0841757400,15.80,178.37,DAAN,14,0.85,407,-29.7
10,4971,2,19384180,302544380,-0841757400,15.78,177.68,DAAN,14,0.85,405,-29.7
10,5172,2,19384200,302544290,-0841757390,15.78,178.25,DAAN,14,0.85,404,-29.7
10,5372,2,19384220,302544200,-0841757390,15.82,177.66,DAAN,14,0.85,403,-29.7
10,5570,2,19384240,302544110,-0841757390,16.01,177.76,DAAN,14,0.85,403,-29.7
10,5768,2,19384260,302544020,-0841757380,16.19,177.51,DAAN,14,0.85,402,-29.7
10,5971,2,19384280,302543930,-0841757380,16.00,177.64,DAAN,14,0.85,401,-29.7
10,6178,2,19384300,302543840,-0841757370,15.78,177.47,DAAN,14,0.85,400,-29.7
10,6369,2,19384320,302543750,-0841757370,16.90,176.67,DAAN,14,0.85,399,-29.7
10,6569,2,19384340,302543660,-0841757360,16.36,176.94,DAAN,14,0.85,399,-29.7
10,6769,2,19384360,302543560,-0841757360,16.38,178.56,DAAN,14,0.85,398,-29.7
